timestamp,GR,PAR,Rn,Tair,Tsoil,RH,VPD,SWC,P,G,qc_G,Tau,qc_Tau_SSITC,qc_Tau_forGF,H,qc_H_SSITC,qc_H_forGF,LE,qc_LE_SSITC,qc_LE_forGF,NEE,qc_NEE_SSITC,qc_NEE_forGF,qc_NEE_forGF_UF,wind_speed,wind_dir,ustar,H_f,LE_f,NEE_uStar_f,ET_f,Reco_uStar,GPP_uStar_f,Reco_DT_uStar,GPP_DT_uStar
-,W*m-2,umol*m-2*s-1,W*m-2,degC,degC,%,hPa,%,mm,W*m-2,-,kg*m-1*s-2,#,-,W*m-2,#,-,W*m-2,#,-,umol*m-2*s-1,#,-,-,m*s-1,deg_from_north,m*s-1,W*m-2,W*m-2,umol*m-2*s-1,mm*hour-1,umol*m-2*s-1,umol*m-2*s-1,umol*m-2*s-1,umol*m-2*s-1
2023-07-28 17:00,321.938,647.523,202.599,26.1266,18.6901,44.2887,18.8634,15.1595,0,10.6979,0,-0.952163,0,2,-46.4964,0,2,120.267,0,2,-2.3893,0,2,2,4.22926,285.982,0.912581,-8.46376,155.796,-13.008,0.22995,5.03395,18.0419,6.13526,19.7315
2023-07-28 17:30,289.365,578.376,169.125,26.1349,18.7221,45.0489,18.6152,15.1644,0,10.6813,0,-0.457051,0,0,-32.741287,0,0,141.4912,0,0,-9.499336,0,0,0,2.78345,286.446,0.632277,-32.7413,141.491,-9.49934,0.208838,5.04903,14.5484,6.1879,18.6391
2023-07-28 18:00,214.37,426.694,101.409,26.3773,18.729,43.5667,19.3925,15.169,0,10.3066,0,-0.425715,0,0,-46.76434,0,0,152.8506,0,0,-7.84728,0,0,0,3.05622,261.355,0.610435,-46.7643,152.851,-7.84728,0.225657,5.05646,12.9037,6.23412,15.4621
2023-07-28 18:30,67.0769,138.96,-7.20586,25.853,18.7105,44.2376,18.5778,15.173,0,9.80162,0,-0.608273,0,2,-90.077,0,2,61.63533,0,2,1.36631,0,2,2,3.77889,251.879,0.728944,-44.7424,13.4241,0.743382,0.0198083,5.05615,4.31277,6.27371,6.44516
2023-07-28 19:00,30.0538,58.71,-16.6615,25.3577,18.6748,45.6802,17.5735,15.1771,0,9.11757,0,-0.323658,0,0,-64.7356,0,0,28.86234,0,0,0.936646,1,1,1,2.91983,251.56,0.531213,-64.7356,28.8623,0.936646,0.042568,5.05057,4.11392,6.30872,3.17019
2023-07-28 19:30,7.19169,14.1334,-26.1427,24.9181,18.6425,48.1959,16.3269,15.181,0,8.61615,0,-0.215345,0,0,-52.8682,0,0,35.3007,0,0,2.972822,0,0,0,2.45444,249.581,0.432984,-52.8682,35.3007,2.97282,0.0520415,5.04601,2.07319,6.3445,0.80883
2023-07-28 20:00,0.0670569,0.25467,-44.2526,24.3306,18.5987,50.334,15.1132,15.1828,0,8.03904,0,-0.159893,0,0,-48.8815,0,0,17.21656,0,0,2.881532,0,0,0,2.55378,264.593,0.372744,-48.8815,17.2166,2.88153,0.0253668,5.03793,2.1564,6.37712,0.00772991
2023-07-28 20:30,0,0,-55.4038,23.571,18.5425,53.0783,13.6415,15.1847,0,7.41628,0,-0.0737978,0,0,-46.2952,0,0,8.2535,1,1,2.73472,1,1,1,2.25151,250.108,0.252912,-46.2952,8.2535,2.73472,0.0121517,5.02606,2.29134,6.40628,0
2023-07-28 21:00,0,0,-54.1468,22.898,18.4683,56.0515,12.2684,15.1859,0,6.69317,0,-0.0460734,0,0,-44.03,0,0,13.83417,0,0,3.50909,0,0,0,1.88146,237.677,0.199596,-44.03,13.8342,3.50909,0.0203549,5.00869,1.4996,6.4304,0
2023-07-28 21:30,0,0,-56.0584,22.3949,18.3777,57.9833,11.3767,15.1904,0,5.86123,0,-0.089415,0,0,-60.1069,0,0,12.46451,0,0,5.05861,0,0,0,2.52941,244.315,0.277794,-60.1069,12.4645,5.05861,0.0183307,4.98632,-0.0722854,6.44985,0
2023-07-28 22:00,0,0,-55.0607,22.1051,18.2967,59.2939,10.8292,15.1837,0,5.10376,0,-0.10742,0,0,-54.65396,0,0,13.32173,0,0,4.191017,0,0,0,2.32852,243.346,0.30434,-54.654,13.3217,4.19102,0.0195859,4.9669,0.775881,6.47164,0
2023-07-28 22:30,0,0,-53.0128,21.734,18.2242,61.1601,10.1015,15.1846,0,4.53849,0,-0.148116,0,0,-62.6753,0,0,15.4686,1,1,4.796733,0,0,0,2.71085,249.726,0.357102,-62.6753,15.4686,4.79673,0.0227341,4.95006,0.153326,6.4955,0
2023-07-28 23:00,0,0,-54.8624,21.3898,18.1525,63.0775,9.40284,15.2101,0,4.02143,0,-0.0696725,0,0,-45.78942,0,0,10.7668,0,0,3.80617,0,0,0,2.18484,243.826,0.244779,-45.7894,10.7668,3.80617,0.0158186,4.93347,1.1273,6.51936,0
2023-07-28 23:30,0,0,-59.6801,21.1526,18.0712,64.4358,8.92616,15.2097,0,3.45785,0,-0.0927693,0,0,-45.82112,0,0,10.28385,0,0,3.65867,0,0,0,1.64377,221.333,0.282297,-45.8211,10.2838,3.65867,0.0151056,4.91397,1.2553,6.54034,0
2023-07-29 00:00,0,0,-51.4882,20.5307,18.0046,66.8386,8.01076,15.2011,0,2.96705,0,-0.0404664,0,0,-36.0929,0,0,2.23846,0,0,4.397235,2,2,2,1.16493,206.359,0.186236,-36.0929,2.23846,4.91027,0.00328602,4.89892,-0.0113454,6.56515,0
2023-07-29 00:30,0,0,-51.9912,20.3556,17.9385,67.7038,7.71795,15.1985,0,2.59773,0,-0.108756,0,0,-58.11297,0,0,6.521425,0,0,5.081765,0,0,0,1.822,235.281,0.305212,-58.113,6.52142,5.08176,0.00957173,4.88403,-0.197735,6.5899,0
2023-07-29 01:00,0,0,-46.6419,20.1967,17.863,68.895,7.36068,15.1957,0,2.16374,0,-0.0575705,0,0,-30.67325,0,0,8.45074,1,1,2.56106,1,1,1,1.63469,238.997,0.222014,-30.6732,8.45074,2.56106,0.0124016,4.8663,2.30524,6.61179,0
2023-07-29 01:30,0,0,-43.1305,20.0681,17.7905,69.3551,7.19437,15.1931,0,1.73927,0,-0.0214456,0,0,-13.702744,0,0,0.3055,1,1,1.498627,0,0,0,1.32668,264.477,0.135502,-13.7027,0.3055,1.49863,0.000448269,4.84947,3.35085,6.6343,0
2023-07-29 02:00,0,0,-37.2767,19.7028,17.7114,71.0258,6.64992,15.1904,0,1.29446,0,-0.0207347,0,0,-15.1352,1,1,1.122227,1,1,2.370096,1,1,1,1.00025,225.758,0.133168,-15.1352,1.12223,2.3701,0.00164609,4.83067,2.46057,6.65472,0
2023-07-29 02:30,0,0,-28.8907,19.2044,17.6235,74.0707,5.76954,15.1867,0,0.781145,0,-0.0238726,1,1,-17.08925,1,1,3.62987,1,1,4.59701,1,1,1,1.3257,168.499,0.142854,-17.0892,3.62987,4.59701,0.00532177,4.80923,0.212216,6.67238,0
2023-07-29 03:00,0,0,-25.7182,18.6682,17.5481,77.6199,4.81591,15.183,0,0.355301,0,-0.00697503,0,0,-20.0967,2,2,13.57872,1,1,4.604636,1,1,2,1.68137,141.429,0.0771207,-32.2834,13.5787,5.75417,0.0198975,4.79155,-0.962616,6.69336,0
2023-07-29 03:30,0,0,-20.4498,18.1445,17.4937,81.0682,3.94233,15.1807,0,0.125071,0,-0.00522463,1,1,-2.8504,2,2,4.58627,1,1,3.65276,1,1,2,1.70566,143.272,0.0667177,-30.276,4.58627,5.62754,0.00671708,4.78018,-0.84736,6.72015,0
2023-07-29 04:00,0,0,-25.097,18.3965,17.457,79.776,4.27854,15.1761,0,0.0635514,0,-0.00037918,2,2,4.22858,1,1,-1.937823,1,1,1.114537,1,1,2,1.81562,155.634,0.0179808,4.22858,-1.93782,5.70177,-0.00283884,4.77411,-0.927659,6.75189,0
2023-07-29 04:30,0.545953,0.894929,-25.6516,18.0153,17.4128,81.9746,3.72322,15.1697,0,-0.021904,0,-0.00560059,1,1,-15.19911,2,2,2.7127,2,2,2.84391,2,2,2,1.40628,132.391,0.0690327,-30.1748,7.64878,5.62366,0.0112011,4.76578,-0.857878,6.78134,0.069234
2023-07-29 05:00,10.8281,23.4214,-20.8527,17.7957,17.3665,83.3279,3.39644,15.1672,0,-0.16387,0,-0.0237312,1,1,-10.03822,2,2,2.870387,2,2,9.12691,2,2,2,1.83428,135.089,0.142056,-29.6779,7.63192,5.50811,0.011174,4.75682,-0.75129,6.81003,1.34349
2023-07-29 05:30,35.2595,62.5544,3.9388,17.5637,17.3224,85.0359,3.00423,15.1647,0,-0.32019,0,-0.0295677,0,0,-28.3551,0,0,12.41451,0,0,10.57154,0,0,0,1.78184,134.192,0.158411,-28.3551,12.4145,10.5715,0.0181722,4.7485,-5.82304,6.83922,4.13401
2023-07-29 06:00,96.848,174.576,40.279,17.7439,17.3015,84.9114,3.06385,15.1628,0,-0.309937,0,-0.0221533,0,0,-1.05516,1,1,16.27271,0,0,6.84488,0,0,0,1.61584,141.009,0.137139,-1.05516,16.2727,6.84488,0.0238239,4.74713,-2.09775,6.87513,9.91998
2023-07-29 06:30,177.141,293.293,124.397,19.3251,17.3411,78.3916,4.84437,15.1608,0,0.0705163,0,-0.0569206,1,1,57.1685,0,0,43.0199,0,0,-12.26807,1,1,1,1.10743,167.716,0.220352,57.1685,43.0199,-12.2681,0.063079,4.7639,17.032,6.92897,15.5894
2023-07-29 07:00,103.203,199.426,69.2492,19.4904,17.4106,78.9552,4.76677,15.1636,0,0.84643,0,-0.0370418,1,1,5.57189,1,1,41.3609,0,0,-7.60161,0,0,0,1.22717,161.907,0.177834,5.57189,41.3609,-7.60161,0.0606562,4.78972,12.3913,6.99189,10.519
2023-07-29 07:30,190.505,362.548,138.999,19.5951,17.4964,79.8975,4.58304,15.1689,0,1.6051,0,-0.108944,0,0,11.07847,0,0,55.1169,0,0,-7.53695,0,0,0,1.40232,185.511,0.304995,11.0785,55.1169,-7.53695,0.0808377,4.82056,12.3575,7.05997,16.4891
2023-07-29 08:00,243.018,458.95,185.613,20.4394,17.6241,76.3366,5.68428,15.1729,0,2.64721,0,-0.0460701,1,1,26.29866,2,2,60.43934,0,0,-13.87999,1,1,1,0.849898,205.907,0.198617,29.4515,60.4393,-13.88,0.0887162,4.86424,18.7442,7.14107,19.3224
2023-07-29 08:30,268.775,513.34,201.063,20.988,17.774,75.0825,6.1911,15.1781,0,3.84885,0,-0.054033,1,1,38.8619,0,0,93.9341,0,0,-19.82911,0,0,0,0.813234,197.074,0.215317,38.8619,93.9341,-19.8291,0.137955,4.91495,24.7441,7.22943,20.5836
2023-07-29 09:00,447.607,850.285,355.104,21.8798,17.9419,71.6163,7.44804,15.1822,0,5.00959,0,-0.135146,1,1,115.9903,0,0,280.13764,0,2,-32.05221,0,0,0,1.08458,155.446,0.341047,115.99,221.554,-32.0522,0.325662,4.9715,37.0237,7.32391,26.9534
2023-07-29 09:30,255.938,475.405,199.443,22.3551,18.1389,68.1063,8.61483,15.1872,0,6.62118,0,-0.0822459,0,0,37.0438,0,0,116.114,0,0,-16.36469,0,0,0,0.646576,59.1928,0.266293,37.0438,116.114,-16.3647,0.170755,5.03743,21.4021,7.42806,20.1193
2023-07-29 10:00,518.789,970.175,401.437,22.9115,18.2308,63.4828,10.2023,15.192,0,7.25233,0,-0.167004,1,1,85.9913,0,0,147.2111,0,0,-15.21757,1,1,1,1.12875,281.621,0.379771,85.9913,147.211,-15.2176,0.216602,5.07111,20.2887,7.50018,28.8416
2023-07-29 10:30,569.413,1073.29,453.045,23.6589,18.4139,58.9172,12.0074,15.1905,0,8.28154,0,-0.131474,0,0,77.9626,0,0,198.2385,0,0,-24.01307,0,0,0,1.36512,253.26,0.337387,77.9626,198.238,-24.0131,0.291893,5.13344,29.1465,7.60129,29.5297
2023-07-29 11:00,506.334,974.847,396.67,23.7125,18.5333,58.5283,12.1602,15.1921,0,9.1201,0,-0.166803,0,0,23.82412,0,0,188.78858,0,0,-17.60785,0,0,0,2.17863,245.865,0.380081,23.8241,188.789,-17.6078,0.277993,5.17615,22.784,7.68296,28.1678
2023-07-29 11:30,799.516,1523.71,629.307,24.6378,18.681,55.5211,13.7858,15.1891,0,9.72418,0,-0.284016,1,1,195.7561,0,0,295.108436,0,0,-26.809566,0,0,0,1.14159,260.336,0.496707,195.756,295.108,-26.8096,0.434941,5.22801,32.0376,7.77409,32.7839
2023-07-29 12:00,888.178,1730.69,708.418,25.6358,18.9146,51.4453,15.9697,15.1821,0,11.0698,0,-0.284352,1,1,236.7182,0,0,473.4372,0,0,-36.758386,0,0,0,1.21826,225.84,0.497883,236.718,473.437,-36.7584,0.698444,5.30751,42.0659,7.89334,33.0711
2023-07-29 12:30,752.953,1478.81,588.343,26.2062,19.1523,48.5855,17.4905,15.1777,0,12.3226,0,-0.373978,1,1,146.919,0,0,324.3927,0,0,-22.986293,0,0,0,1.66047,269.624,0.571579,146.919,324.393,-22.9863,0.47883,5.38899,28.3753,8.01488,31.0221
2023-07-29 13:00,514.58,999.177,388.631,26.4487,19.289,47.3124,18.1817,15.1777,0,13.0422,0,-0.279981,0,0,51.03919,0,0,208.57355,0,0,-17.32118,0,0,0,1.41155,258.908,0.494854,51.0392,208.574,-17.3212,0.307944,5.4385,22.7597,8.1045,27.0345
2023-07-29 13:30,876.249,1714.47,687.228,27.4328,19.3814,44.2829,20.3704,15.177,0,13.7486,0,-0.309753,1,1,181.6843,0,2,347.85996,0,2,-22.189329,0,2,2,1.72379,254.135,0.521422,204.805,363.917,-22.4612,0.537811,5.47391,27.9351,8.18012,31.4675
2023-07-29 14:00,517.062,1027.45,393.949,27.488,19.5175,43.061,20.8844,15.1752,0,14.4119,0,-0.297673,0,0,19.93464,0,0,207.5953,0,0,-16.446849,0,0,0,2.74415,232.928,0.511218,19.9346,207.595,-16.4468,0.30681,5.52368,21.9705,8.27048,26.4889
2023-07-29 14:30,367.006,724.487,272.867,27.0032,19.5688,46.6976,19.0034,15.1746,0,14.2963,0,-0.716992,0,2,-48.4679,0,2,254.7795,0,2,-20.56992,0,2,2,3.53043,240.914,0.792916,3.10568,178.148,-15.2711,0.263164,5.546,20.8171,8.33324,23.4004
2023-07-29 15:00,364.216,713.241,267.919,26.7317,19.598,48.1593,18.1899,15.1755,0,13.853,0,-0.412478,0,0,-33.72784,1,1,212.09512,0,0,-18.71059,0,0,0,3.55132,257.053,0.601191,-33.7278,212.095,-18.7106,0.313229,5.56115,24.2717,8.38882,23.5274
2023-07-29 15:30,431.561,852.513,317.255,26.4008,19.6044,48.3407,17.7767,15.1751,0,13.3607,0,-0.852851,0,0,-10.451416,0,0,220.8627,0,0,-19.621731,0,0,0,3.95555,275.966,0.863995,-10.4514,220.863,-19.6217,0.326073,5.56886,25.1906,8.43685,25.5048
2023-07-29 16:00,558.259,1094.59,418.985,26.4475,19.6139,50.4075,17.1125,15.1748,0,12.8977,0,-0.991414,0,2,61.852024,0,2,219.0042,0,2,-19.990836,0,2,2,3.92392,286.215,0.931689,65.6012,228.822,-20.7351,0.337839,5.5776,26.3127,8.48596,28.4425
2023-07-29 16:30,495.84,981.963,353.918,26.5944,19.6541,52.1712,16.6473,15.1736,0,12.7552,0,-0.808645,0,1,71.09954,0,1,308.3685,0,1,-21.72105,0,1,1,2.96687,291.289,0.841777,71.0995,308.368,-21.7211,0.455349,5.59642,27.3175,8.54548,27.3668
2023-07-29 17:00,356.36,714.059,229.28,26.4841,19.6742,52.7171,16.3507,15.1765,0,12.5603,0,-0.426993,0,0,17.56442,0,0,151.51121,0,0,-9.434842,0,0,0,2.57618,295.855,0.611567,17.5644,151.511,-9.43484,0.223703,5.60867,15.0435,8.59831,23.8579
2023-07-29 17:30,194.399,396.168,91.9759,25.8953,19.6376,50.5031,16.5317,15.1766,0,11.9949,0,-0.179859,0,0,-30.0846,0,0,60.0908,0,0,-4.6673,0,0,0,1.93745,278.192,0.396479,-30.0846,60.0908,-4.6673,0.0886721,5.60226,10.2696,8.63182,17.206
2023-07-29 18:00,228.749,455.276,115.513,26.2113,19.6024,47.288,17.9373,15.1799,0,11.3809,0,-0.140395,0,0,0.85989,2,2,90.7328,0,2,-8.478287,0,2,2,1.11712,301.377,0.350441,-22.8379,131.727,-8.00057,0.194441,5.59631,13.5969,8.6657,18.8327
2023-07-29 18:30,120.62,250.306,22.2009,25.8167,19.5295,48.4727,17.13,15.1835,0,10.6233,0,-0.0165748,0,0,-14.01831,2,2,38.27048,0,0,-2.790283,0,0,0,0.883086,353.125,0.120322,-16.4277,38.2705,-2.79028,0.0564689,5.57795,8.36823,8.68646,12.5731
2023-07-29 19:00,38.7287,88.7344,-40.3773,25.6063,19.4344,45.7276,17.819,15.1858,0,9.64568,0,0.00264986,1,1,-4.437971,2,2,-44.67191,1,1,2.2229794,1,1,1,0.590349,20.8448,0.0480881,-48.1146,-44.6719,2.22298,-0.0659009,5.55231,3.32933,8.6993,5.02896
2023-07-29 19:30,11.7922,26.3173,-51.0918,25.1974,19.3159,46.8475,17.0327,15.1865,0,8.49643,0,-0.00949083,1,1,-7.40789,2,2,-0.54665,2,2,0.229516,2,2,2,0.763265,141.935,0.0909648,-48.2201,20.4125,2.80538,0.030101,5.51902,2.71364,8.70372,1.67446
2023-07-29 20:00,0,0,-58.0434,24.593,19.1892,51.9833,14.8425,15.1856,0,7.3388,0,-0.0160312,0,0,-21.2314,0,1,46.641648,2,2,1.841106,2,2,2,1.34546,184.02,0.118162,-21.2314,19.2613,4.16202,0.0283868,5.48312,1.32109,8.70493,0
2023-07-29 20:30,0,0,-66.271,23.6415,19.0637,57.3259,12.4595,15.1827,0,6.27515,0,-0.12536,0,0,-66.2039,1,2,22.7118,2,2,3.99588,2,2,2,1.92174,222.734,0.329773,-56.9573,18.9724,4.40856,0.0279351,5.44767,1.0391,8.70619,0
2023-07-29 21:00,0,0,-65.2714,23.2267,18.9579,58.7094,11.7578,15.1796,0,5.40127,0,-0.0847428,0,0,-80.0175,0,1,4.52115,2,2,2.88097,0,1,1,1.90375,230.673,0.270933,-80.0175,18.7866,2.88097,0.0276505,5.41869,2.53772,8.714,0
2023-07-29 21:30,0,0,-62.5453,22.7954,18.8608,58.4335,11.5316,15.1757,0,4.71348,0,-0.336565,0,0,-96.6408,0,0,8.3348,0,0,6.707482,0,0,0,2.94594,237.863,0.539411,-96.6408,8.3348,6.70748,0.0122622,5.39256,-1.31492,8.72456,0
2023-07-29 22:00,0,0,-59.5316,22.5867,18.7955,58.7188,11.3085,15.1735,0,4.2638,0,-0.411702,0,0,-95.8459,0,0,16.84073,0,0,5.421686,0,0,0,3.49223,252.453,0.596298,-95.8459,16.8407,5.42169,0.0247711,5.37676,-0.0449218,8.74608,0
2023-07-29 22:30,0,0,-56.7898,22.1901,18.7622,60.3773,10.5957,15.1706,0,4.17812,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-49.0464,15.6172,4.1436,0.0229627,5.37133,1.22772,8.77878,0
2023-07-29 23:00,0,0,-45.3365,21.8075,18.7215,62.4623,9.80671,15.1717,0,4.04903,0,-0.153468,0,0,-39.5442,0,0,7.89572,0,0,2.6047,0,0,0,2.4227,241.618,0.36352,-39.5442,7.89572,2.6047,0.0116051,5.36348,2.75878,8.80873,0
2023-07-29 23:30,0,0,-44.8478,21.5649,18.6751,63.7843,9.32214,15.171,0,3.87624,0,-0.0882888,0,0,-39.24178,0,0,9.65924,0,0,2.85892,0,0,0,1.89718,222.392,0.275564,-39.2418,9.65924,2.85892,0.0141938,5.35378,2.49486,8.83651,0
2023-07-30 00:00,0,0,-45.4759,21.6806,18.6176,63.6932,9.41198,15.1692,0,3.57522,0,-0.148509,0,0,-44.0928,0,0,9.57944,0,0,3.3251703,0,0,0,1.97606,228.753,0.357435,-44.0928,9.57944,3.32517,0.0140781,5.34048,2.01531,8.86013,0
2023-07-30 00:30,0,0,-35.5717,21.6089,18.5707,64.158,9.25083,15.1667,0,3.31799,0,-0.11593,0,0,-34.97127,0,0,9.73103,0,0,3.123484,0,0,0,2.36625,249.489,0.315744,-34.9713,9.73103,3.12348,0.0142999,5.3306,2.20711,8.81831,0
2023-07-30 01:00,0,0,-34.9498,21.7263,18.5395,63.9938,9.36014,15.1654,0,3.24231,0,-0.181557,0,0,-41.47128,0,0,10.62396,0,0,3.290392,0,0,0,2.61037,253.717,0.395245,-41.4713,10.624,3.29039,0.0156138,5.32578,2.03539,8.78223,0
2023-07-30 01:30,0,0,-38.2708,21.4833,18.5015,65.0743,8.94533,15.1639,0,3.11655,0,-0.106619,0,0,-33.3994,0,0,9.5161,0,0,3.60988,0,0,0,2.18013,238.917,0.302742,-33.3994,9.5161,3.60988,0.0139824,5.31876,1.70888,8.74379,0
2023-07-30 02:00,0,0,-39.3617,20.9163,18.462,67.4479,8.0525,15.1626,0,2.93687,0,-0.0421149,0,0,-34.7559,0,0,4.016393,0,0,2.75144,0,0,0,1.04606,218.885,0.190099,-34.7559,4.01639,2.75144,0.0058982,5.31124,2.5598,8.70492,0
2023-07-30 02:30,0,0,-44.9377,20.5443,18.4135,69.4186,7.39373,15.1625,0,2.74282,0,-0.0293902,0,0,-12.7786,1,2,2.722278,2,2,1.082928,2,2,2,1.0339,199.265,0.158752,-40.1018,11.9641,4.97443,0.0175634,5.30081,0.326378,8.66296,0
2023-07-30 03:00,0,0,-36.6693,20.4029,18.3503,70.3358,7.10972,15.1631,0,2.40665,0,-0.0155252,0,0,-12.00483,0,0,4.47257,0,0,3.69769,0,0,2,0.901595,216.085,0.115372,-12.0048,4.47257,5.11152,0.00656485,5.28561,0.174095,8.61595,0
2023-07-30 03:30,0,0,-24.8815,20.126,18.2808,71.789,6.64675,15.1561,0,1.95925,0,-0.0151117,0,1,-13.42697,1,2,6.19331,1,2,3.55667,1,2,2,1.37333,230.39,0.113791,-36.5939,11.0785,5.20472,0.0162568,5.26839,0.0636674,8.56689,0
2023-07-30 04:00,0,0,-30.8625,19.6426,18.2174,74.5479,5.81978,15.1535,0,1.59753,0,-0.0123069,0,0,-22.67964,1,1,5.138559,1,1,4.912895,1,1,2,0.709533,223.065,0.102595,-22.6796,5.13856,5.35345,0.00753686,5.25313,-0.100322,8.52014,0
2023-07-30 04:30,0.312184,0.441882,-23.5522,19.6335,18.1486,74.5201,5.82284,15.1501,0,1.24838,0,-0.0108523,1,1,-6.70151,1,1,0.849249,1,1,-0.33589,0,0,2,0.747907,197.16,0.0963389,-6.70151,0.849249,5.35345,0.0012456,5.23613,-0.117321,8.47167,0.0472957
2023-07-30 05:00,14.0518,21.7328,-11.5255,19.5102,18.0936,75.2767,5.60684,15.1519,0,0.959663,0,-0.0128706,1,1,-7.08224,1,1,2.745855,1,1,3.84787,1,1,1,0.751271,222.385,0.104901,-7.08224,2.74586,3.84787,0.0040269,5.22357,1.3757,8.42817,2.03908
2023-07-30 05:30,34.2836,62.2113,1.62841,19.2628,18.0557,77.1227,5.10898,15.1479,0,0.847514,0,-0.0169481,0,0,-16.25266,1,1,14.06479,1,1,8.05775,1,1,1,0.813101,208.832,0.120305,-16.2527,14.0648,8.05775,0.0206216,5.21651,-2.84124,8.3907,4.6872
2023-07-30 06:00,51.8679,98.7702,11.5801,19.0766,18.038,79.0968,4.6143,15.1454,0,0.913899,0,-0.0154391,0,0,-11.24198,0,0,16.21516,1,1,8.66111,1,1,1,1.11563,187.03,0.114777,-11.242,16.2152,8.66111,0.0237702,5.21593,-3.44518,8.36029,6.75038
2023-07-30 06:30,70.7967,134.973,27.0503,19.213,18.0391,79.6483,4.53089,15.1442,0,1.11897,0,-0.0266442,1,1,-1.42176,1,2,10.74298,2,2,2.20083,1,2,2,0.980362,192.584,0.150806,-21.6729,26.8,-1.34223,0.039292,5.2214,6.56362,8.33636,8.76114
2023-07-30 07:00,92.0401,179.819,44.9471,19.2172,18.0585,81.3427,4.15474,15.1438,0,1.47632,0,-0.023414,0,0,-6.50953,0,0,27.8194,0,0,-0.885693,2,2,2,1.36221,125.525,0.141357,-6.50953,27.8194,-3.22945,0.0407867,5.23277,8.46222,8.31868,10.7962
2023-07-30 07:30,143.745,279.974,82.3971,19.3817,18.109,82.5008,3.93697,15.1468,0,1.99862,0,-0.0322783,1,1,9.49406,1,1,39.8395,0,0,0.54817,0,0,0,1.0776,118.054,0.166011,9.49406,39.8395,0.54817,0.0584189,5.25421,4.70604,8.31156,14.9871
2023-07-30 08:00,172.943,338.182,108.387,19.9727,18.1857,80.8598,4.46703,15.1446,0,2.72863,0,-0.0239963,0,0,13.91156,2,2,43.7403,0,0,-11.458138,2,2,2,0.678863,211.373,0.143269,-2.05159,43.7403,-10.0966,0.0641755,5.28421,15.3808,8.31324,16.9574
2023-07-30 08:30,121.21,244.678,72.7942,20.3874,18.2572,79.6338,4.87657,15.1454,0,3.42657,0,0.00798345,1,1,14.83118,2,2,25.61123,1,1,-10.20633,1,1,1,0.547136,244.898,0.0826983,-17.9294,25.6112,-10.2063,0.0375917,5.31262,15.5189,8.31299,13.2394
2023-07-30 09:00,154.423,320.804,108.215,20.7215,18.3084,79.573,4.99288,15.1492,0.0700684,3.87549,0,-0.0846628,1,1,-1.6575,0,2,74.7739,0,2,-12.25562,0,2,2,1.53085,248.547,0.269463,-6.09774,68.0605,-9.26516,0.0999302,5.3345,14.5997,8.30573,15.6854
2023-07-30 09:30,189.373,391.737,140.714,20.3061,18.385,79.1944,4.95684,15.1537,0.0599365,4.42281,0,-0.604218,0,0,-26.8524,2,2,114.0766,0,0,-18.87575,0,0,0,3.28299,279.919,0.719144,7.90722,114.077,-18.8758,0.167426,5.36475,24.2405,8.30692,17.9151
2023-07-30 10:00,220.834,449.019,171.867,19.8825,18.437,83.6713,3.78964,15.1587,0.0600586,4.81917,0,-0.274614,0,0,-16.0518,0,0,123.873,0,0,-16.194479,0,0,0,1.89668,297.272,0.48452,-16.0518,123.873,-16.1945,0.18173,5.38703,21.5815,8.29968,19.673
2023-07-30 10:30,188.174,380.609,146.86,19.7046,18.4795,84.9237,3.46057,15.1629,0.0499268,5.10421,0,-0.204944,0,0,-2.76647,1,1,70.94629,0,0,-13.1826,0,0,0,1.71389,299.961,0.418461,-2.76647,70.9463,-13.1826,0.104065,5.40624,18.5888,8.28915,17.8014
2023-07-30 11:00,152.135,318.081,119.292,19.6762,18.4801,86.3286,3.13258,15.1673,0.0200195,5.0634,0,-0.0629842,0,0,-3.728276,2,2,71.2862,1,1,-10.26877,0,0,0,1.14815,253.539,0.231975,-6.52309,71.2862,-10.2688,0.104561,5.41169,15.6805,8.26452,15.4503
2023-07-30 11:30,228.866,441.026,185.476,20.0565,18.4994,84.8515,3.55379,15.1704,0,4.99291,0,-0.0639326,1,1,56.90353,0,0,109.54756,0,0,-23.79785,0,0,0,0.5106,291.774,0.23387,56.9035,109.548,-23.7978,0.16074,5.42331,29.2212,8.24612,20.0283
2023-07-30 12:00,177.208,355.733,141.126,20.2859,18.5567,83.2699,3.98088,15.1735,0,5.40381,0,-0.00884244,1,1,31.01485,0,0,47.97776,0,0,-9.480002,0,0,0,0.798547,20.6186,0.087013,31.0148,47.9778,-9.48,0.0704139,5.44751,14.9275,8.24028,17.0658
2023-07-30 12:30,37.2869,90.5259,26.0538,19.7026,18.5611,85.8035,3.25823,15.1793,4.98999,5.53759,0,-0.0395255,0,0,-30.9233,1,1,22.0523,0,0,0.245784,1,1,1,0.98384,335.439,0.1838,-30.9233,22.0523,0.245784,0.0323465,5.45424,5.20846,8.21682,4.94978
2023-07-30 13:00,57.8954,128.858,45.2137,18.672,18.4808,94.2269,1.24259,15.2218,2.2301,4.6088,0,-0.0236555,1,1,-33.88956,1,1,35.08,1,1,3.27018,0,0,0,0.491651,210.675,0.141953,-33.8896,35.08,3.27018,0.0514046,5.43295,2.16277,8.16546,7.26722
